id,city,date,player_of_match,venue,team1,team2,toss_winner,toss_decision,result,winner,win_by_runs,win_by_wickets,umpire1,umpire2
498,Ahmedabad,5/15/2014,AM Rahane,"Sardar Patel Stadium, Motera",Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,Rajasthan Royals,62,0,S Ravi,RJ Tucker
496,Hyderabad,5/14/2014,WP Saha,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,Kings XI Punjab,0,6,VA Kulkarni,PG Pathak
497,Cuttack,5/14/2014,RV Uthappa,Barabati Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,0,6,AK Chaudhary,NJ Llong
494,Ranchi,5/13/2014,RA Jadeja,JSCA International Stadium Complex,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,Chennai Super Kings,0,5,BNJ Oxenford,C Shamshuddin
495,Bangalore,5/13/2014,Yuvraj Singh,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,Royal Challengers Bangalore,16,0,K Srinath,RJ Tucker
493,Hyderabad,05-12-2014,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,Mumbai Indians,0,7,HDPK Dharmasena,VA Kulkarni
491,Cuttack,05-11-2014,G Gambhir,Barabati Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,0,9,NJ Llong,CK Nandan
492,Bangalore,05-11-2014,JP Faulkner,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,normal,Rajasthan Royals,0,5,S Ravi,RJ Tucker
489,Delhi,05-10-2014,DW Steyn,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,Sunrisers Hyderabad,0,8,RM Deshpande,BNJ Oxenford
490,Mumbai,05-10-2014,DR Smith,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,0,4,HDPK Dharmasena,VA Kulkarni
488,Bangalore,05-09-2014,Sandeep Sharma,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Kings XI Punjab,32,0,S Ravi,K Srinath
487,Ahmedabad,05-08-2014,B Kumar,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,Sunrisers Hyderabad,32,0,AK Chaudhary,NJ Llong
485,Delhi,05-07-2014,G Gambhir,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,Kolkata Knight Riders,0,8,BNJ Oxenford,C Shamshuddin
486,Cuttack,05-07-2014,GJ Maxwell,Barabati Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,Kings XI Punjab,44,0,HDPK Dharmasena,PG Pathak
484,Mumbai,05-06-2014,RG Sharma,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Mumbai Indians,19,0,S Ravi,K Srinath
482,Ahmedabad,05-05-2014,PV Tambe,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Rajasthan Royals,10,0,NJ Llong,CK Nandan
483,Delhi,05-05-2014,DR Smith,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,0,8,RM Deshpande,BNJ Oxenford
481,Bangalore,05-04-2014,AB de Villiers,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,4,HDPK Dharmasena,VA Kulkarni
479,Mumbai,05-03-2014,CJ Anderson,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,normal,Mumbai Indians,0,5,BNJ Oxenford,C Shamshuddin
480,Delhi,05-03-2014,KK Nair,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,0,7,SS Hazare,S Ravi
478,Ranchi,05-02-2014,RA Jadeja,JSCA International Stadium Complex,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,Chennai Super Kings,34,0,AK Chaudhary,NJ Llong
477,,4/30/2014,B Kumar,Dubai International Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,Sunrisers Hyderabad,15,0,HDPK Dharmasena,M Erasmus
476,Abu Dhabi,4/29/2014,JP Faulkner,Sheikh Zayed Stadium,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,tie,Rajasthan Royals,0,0,Aleem Dar,AK Chaudhary
475,,4/28/2014,Sandeep Sharma,Dubai International Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,Kings XI Punjab,0,5,BF Bowden,S Ravi
473,Sharjah,4/27/2014,M Vijay,Sharjah Cricket Stadium,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,Delhi Daredevils,0,6,Aleem Dar,VA Kulkarni
474,Sharjah,4/27/2014,DR Smith,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,Chennai Super Kings,0,5,AK Chaudhary,VA Kulkarni
471,Abu Dhabi,4/26/2014,PV Tambe,Sheikh Zayed Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,0,6,HDPK Dharmasena,C Shamshuddin
472,Abu Dhabi,4/26/2014,Sandeep Sharma,Sheikh Zayed Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kings XI Punjab,23,0,HDPK Dharmasena,RK Illingworth
469,,4/25/2014,AJ Finch,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,normal,Sunrisers Hyderabad,4,0,M Erasmus,S Ravi
470,,4/25/2014,MM Sharma,Dubai International Cricket Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,Chennai Super Kings,0,7,BF Bowden,M Erasmus
468,Sharjah,4/24/2014,CA Lynn,Sharjah Cricket Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Kolkata Knight Riders,2,0,Aleem Dar,VA Kulkarni
467,,4/23/2014,RA Jadeja,Dubai International Cricket Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,Chennai Super Kings,7,0,HDPK Dharmasena,RK Illingworth
466,Sharjah,4/22/2014,GJ Maxwell,Sharjah Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,Kings XI Punjab,72,0,M Erasmus,S Ravi
465,Abu Dhabi,4/21/2014,SK Raina,Sheikh Zayed Stadium,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,normal,Chennai Super Kings,93,0,RK Illingworth,C Shamshuddin
464,Sharjah,4/20/2014,GJ Maxwell,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,Kings XI Punjab,0,7,BF Bowden,M Erasmus
462,,4/19/2014,PA Patel,Dubai International Cricket Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,7,Aleem Dar,AK Chaudhary
463,,4/19/2014,JP Duminy,Dubai International Cricket Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,Delhi Daredevils,0,4,Aleem Dar,VA Kulkarni
460,Abu Dhabi,4/18/2014,GJ Maxwell,Sheikh Zayed Stadium,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,Kings XI Punjab,0,6,RK Illingworth,C Shamshuddin
461,Abu Dhabi,4/18/2014,AM Rahane,Sheikh Zayed Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,0,4,BF Bowden,RK Illingworth
459,Sharjah,4/17/2014,YS Chahal,Sharjah Cricket Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,8,Aleem Dar,S Ravi
458,Abu Dhabi,4/16/2014,JH Kallis,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,41,0,M Erasmus,RK Illingworth
457,Kolkata,5/26/2013,KA Pollard,Eden Gardens,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,Mumbai Indians,23,0,HDPK Dharmasena,SJA Taufel
456,Kolkata,5/24/2013,Harbhajan Singh,Eden Gardens,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,Mumbai Indians,0,4,C Shamshuddin,SJA Taufel
455,Delhi,5/22/2013,BJ Hodge,Feroz Shah Kotla,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,Rajasthan Royals,0,4,S Ravi,RJ Tucker
454,Delhi,5/21/2013,MEK Hussey,Feroz Shah Kotla,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,Chennai Super Kings,48,0,NJ Llong,RJ Tucker
451,Pune,5/19/2013,LJ Wright,Subrata Roy Sahara Stadium,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,normal,Pune Warriors,38,0,NJ Llong,SJA Taufel
453,Hyderabad,5/19/2013,PA Patel,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,Sunrisers Hyderabad,0,5,Asad Rauf,S Asnani
450,Dharamsala,5/18/2013,Azhar Mahmood,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,Kings XI Punjab,50,0,HDPK Dharmasena,CK Nandan
452,Bangalore,5/18/2013,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,Royal Challengers Bangalore,24,0,C Shamshuddin,RJ Tucker
449,Hyderabad,5/17/2013,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,Sunrisers Hyderabad,23,0,Asad Rauf,AK Chaudhary
412,Dharamsala,5/16/2013,DA Miller,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,Kings XI Punjab,7,0,HDPK Dharmasena,S Ravi
445,Ranchi,5/15/2013,MK Pandey,JSCA International Stadium Complex,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Pune Warriors,7,0,NJ Llong,K Srinath
447,Mumbai,5/15/2013,AP Tare,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,Mumbai Indians,14,0,Asad Rauf,S Asnani
429,Bangalore,5/14/2013,AC Gilchrist,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,Kings XI Punjab,0,7,HDPK Dharmasena,S Ravi
446,Chennai,5/14/2013,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,normal,Chennai Super Kings,33,0,C Shamshuddin,RJ Tucker
444,Mumbai,5/13/2013,KA Pollard,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,Mumbai Indians,0,7,AK Chaudhary,SJA Taufel
441,Ranchi,05-12-2013,JH Kallis,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,0,5,NJ Llong,K Srinath
442,Jaipur,05-12-2013,SR Watson,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,0,5,HDPK Dharmasena,CK Nandan
439,Pune,05-11-2013,MG Johnson,Subrata Roy Sahara Stadium,Pune Warriors,Mumbai Indians,Pune Warriors,bat,normal,Mumbai Indians,0,5,Asad Rauf,AK Chaudhary
440,Chandigarh,05-11-2013,PA Patel,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,Sunrisers Hyderabad,30,0,S Das,RJ Tucker
438,Delhi,05-10-2013,JD Unadkat,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,Royal Challengers Bangalore,4,0,NJ Llong,K Srinath
436,Chandigarh,05-09-2013,KK Cooper,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,0,8,HDPK Dharmasena,S Ravi
437,Pune,05-09-2013,G Gambhir,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,46,0,Asad Rauf,S Asnani
435,Hyderabad,05-08-2013,SK Raina,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,Chennai Super Kings,77,0,S Das,NJ Llong
433,Jaipur,05-07-2013,AM Rahane,Sawai Mansingh Stadium,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,Rajasthan Royals,0,9,Aleem Dar,RJ Tucker
434,Mumbai,05-07-2013,SR Tendulkar,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,Mumbai Indians,65,0,HDPK Dharmasena,S Ravi
448,Chandigarh,05-06-2013,DA Miller,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,Kings XI Punjab,0,6,VA Kulkarni,NJ Llong
430,Mumbai,05-05-2013,MG Johnson,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,Mumbai Indians,60,0,HDPK Dharmasena,CK Nandan
431,Jaipur,05-05-2013,AM Rahane,Sawai Mansingh Stadium,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,normal,Rajasthan Royals,0,5,C Shamshuddin,RJ Tucker
428,Hyderabad,05-04-2013,DJG Sammy,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,Sunrisers Hyderabad,0,6,Asad Rauf,S Asnani
427,Kolkata,05-03-2013,YK Pathan,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,Kolkata Knight Riders,0,8,HDPK Dharmasena,CK Nandan
425,Chennai,05-02-2013,SK Raina,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,Chennai Super Kings,15,0,M Erasmus,VA Kulkarni
426,Pune,05-02-2013,AB de Villiers,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,Royal Challengers Bangalore,bat,normal,Royal Challengers Bangalore,17,0,Aleem Dar,C Shamshuddin
423,Hyderabad,05-01-2013,I Sharma,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,Sunrisers Hyderabad,0,7,Asad Rauf,S Asnani
424,Raipur,05-01-2013,DA Warner,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,Delhi Daredevils,0,7,HDPK Dharmasena,CK Nandan
422,Pune,4/30/2013,MS Dhoni,Subrata Roy Sahara Stadium,Chennai Super Kings,Pune Warriors,Chennai Super Kings,bat,normal,Chennai Super Kings,37,0,S Das,SJA Taufel
420,Jaipur,4/29/2013,SV Samson,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,0,4,M Erasmus,K Srinath
421,Mumbai,4/29/2013,RG Sharma,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,Mumbai Indians,4,0,Asad Rauf,AK Chaudhary
418,Chennai,4/28/2013,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Chennai Super Kings,14,0,Aleem Dar,SJA Taufel
419,Raipur,4/28/2013,DA Warner,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Pune Warriors,Pune Warriors,field,normal,Delhi Daredevils,15,0,CK Nandan,S Ravi
416,Jaipur,4/27/2013,JP Faulkner,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,Rajasthan Royals,0,8,VA Kulkarni,K Srinath
417,Mumbai,4/27/2013,DR Smith,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,Mumbai Indians,58,0,Asad Rauf,S Asnani
415,Kolkata,4/26/2013,JH Kallis,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,normal,Kolkata Knight Riders,0,6,CK Nandan,S Ravi
414,Chennai,4/25/2013,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,Chennai Super Kings,0,5,Aleem Dar,S Das
413,Kolkata,4/24/2013,DR Smith,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,Mumbai Indians,0,5,HDPK Dharmasena,S Ravi
411,Bangalore,4/23/2013,CH Gayle,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,normal,Royal Challengers Bangalore,130,0,Aleem Dar,C Shamshuddin
443,Delhi,4/23/2013,Harmeet Singh,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,Kings XI Punjab,0,5,VA Kulkarni,K Srinath
410,Chennai,4/22/2013,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,Chennai Super Kings,0,5,S Asnani,AK Chaudhary
408,Delhi,4/21/2013,V Sehwag,Feroz Shah Kotla,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,Delhi Daredevils,0,9,HDPK Dharmasena,S Ravi
409,Chandigarh,4/21/2013,DA Miller,"Punjab Cricket Association Stadium, Mohali",Pune Warriors,Kings XI Punjab,Kings XI Punjab,field,normal,Kings XI Punjab,0,7,M Erasmus,K Srinath
406,Kolkata,4/20/2013,RA Jadeja,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,Chennai Super Kings,0,4,Asad Rauf,AK Chaudhary
407,Bangalore,4/20/2013,R Vinay Kumar,M Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,7,Aleem Dar,C Shamshuddin
405,Hyderabad,4/19/2013,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,Sunrisers Hyderabad,0,5,HDPK Dharmasena,CK Nandan
404,Delhi,4/18/2013,MEK Hussey,Feroz Shah Kotla,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,normal,Chennai Super Kings,86,0,M Erasmus,VA Kulkarni
402,Pune,4/17/2013,A Mishra,Subrata Roy Sahara Stadium,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,normal,Sunrisers Hyderabad,11,0,Asad Rauf,AK Chaudhary
403,Jaipur,4/17/2013,AM Rahane,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,Rajasthan Royals,87,0,Aleem Dar,C Shamshuddin
400,Chandigarh,4/16/2013,MS Gony,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kings XI Punjab,4,0,CK Nandan,SJA Taufel
401,Bangalore,4/16/2013,V Kohli,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,tie,Royal Challengers Bangalore,0,0,M Erasmus,VA Kulkarni
399,Chennai,4/15/2013,SPD Smith,"MA Chidambaram Stadium, Chepauk",Pune Warriors,Chennai Super Kings,Pune Warriors,bat,normal,Pune Warriors,24,0,Asad Rauf,AK Chaudhary
397,Kolkata,4/14/2013,G Gambhir,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,48,0,M Erasmus,VA Kulkarni
398,Jaipur,4/14/2013,JP Faulkner,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,Rajasthan Royals,0,6,Aleem Dar,C Shamshuddin
395,Mumbai,4/13/2013,RG Sharma,Wankhede Stadium,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,normal,Mumbai Indians,41,0,S Ravi,SJA Taufel
396,Chennai,4/13/2013,RA Jadeja,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,0,4,Asad Rauf,AK Chaudhary
394,Delhi,04-12-2013,A Mishra,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,Sunrisers Hyderabad,0,3,Aleem Dar,Subroto Das
392,Bangalore,04-11-2013,CH Gayle,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Royal Challengers Bangalore,0,8,Asad Rauf,AK Chaudhary
393,Pune,04-11-2013,AJ Finch,Subrata Roy Sahara Stadium,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,normal,Pune Warriors,0,7,M Erasmus,K Srinath
391,Chandigarh,04-10-2013,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,0,10,Aleem Dar,C Shamshuddin
390,Mumbai,04-09-2013,KD Karthik,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,Mumbai Indians,44,0,M Erasmus,VA Kulkarni
432,Bangalore,04-09-2013,V Kohli,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,normal,Royal Challengers Bangalore,0,7,S Ravi,SJA Taufel
389,Jaipur,04-08-2013,SK Trivedi,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Rajasthan Royals,19,0,Aleem Dar,S Das
387,Pune,04-07-2013,M Vohra,Subrata Roy Sahara Stadium,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,normal,Kings XI Punjab,0,8,S Asnani,SJA Taufel
388,Hyderabad,04-07-2013,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,tie,Sunrisers Hyderabad,0,0,AK Chaudhary,S Ravi
385,Delhi,04-06-2013,R Dravid,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,normal,Rajasthan Royals,5,0,S Das,C Shamshuddin
386,Chennai,04-06-2013,KA Pollard,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,Mumbai Indians,9,0,M Erasmus,VA Kulkarni
384,Hyderabad,04-05-2013,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,normal,Sunrisers Hyderabad,22,0,S Ravi,SJA Taufel
383,Bangalore,04-04-2013,CH Gayle,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,Royal Challengers Bangalore,2,0,VA Kulkarni,C Shamshuddin
382,Kolkata,04-03-2013,SP Narine,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,Kolkata Knight Riders,0,6,S Ravi,SJA Taufel
381,Chennai,5/27/2012,MS Bisla,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,Kolkata Knight Riders,0,5,BF Bowden,SJA Taufel
380,Chennai,5/25/2012,M Vijay,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,Chennai Super Kings,86,0,BR Doctrove,SJA Taufel
379,Bangalore,5/23/2012,MS Dhoni,M Chinnaswamy Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,Chennai Super Kings,38,0,BF Bowden,HDPK Dharmasena
378,Pune,5/22/2012,YK Pathan,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,18,0,BR Doctrove,SJA Taufel
376,Hyderabad,5/20/2012,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,Deccan Chargers,9,0,S Ravi,SJA Taufel
377,Jaipur,5/20/2012,DR Smith,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,Mumbai Indians,0,10,HDPK Dharmasena,C Shamshuddin
374,Dharamsala,5/19/2012,UT Yadav,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,Delhi Daredevils,0,6,BF Bowden,VA Kulkarni
375,Pune,5/19/2012,Shakib Al Hasan,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,normal,Kolkata Knight Riders,34,0,S Asnani,BR Doctrove
373,Hyderabad,5/18/2012,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",Rajasthan Royals,Deccan Chargers,Rajasthan Royals,bat,normal,Deccan Chargers,0,5,S Ravi,SJA Taufel
371,Dharamsala,5/17/2012,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,normal,Kings XI Punjab,0,6,VA Kulkarni,SK Tarapore
372,Delhi,5/17/2012,CH Gayle,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,Royal Challengers Bangalore,21,0,HDPK Dharmasena,C Shamshuddin
370,Mumbai,5/16/2012,SP Narine,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,Kolkata Knight Riders,32,0,S Das,BR Doctrove
369,Delhi,5/15/2012,UT Yadav,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,bat,normal,Delhi Daredevils,0,5,HDPK Dharmasena,BNJ Oxenford
367,Bangalore,5/14/2012,AT Rayudu,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,Mumbai Indians,0,5,S Das,BR Doctrove
368,Kolkata,5/14/2012,MEK Hussey,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,Chennai Super Kings,0,5,JD Cloete,SJA Taufel
365,Jaipur,5/13/2012,A Chandila,Sawai Mansingh Stadium,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,normal,Rajasthan Royals,45,0,BF Bowden,SK Tarapore
